Training on 18276 movies
18276
----------------------------- NEW MLP INIT -----------------------------
----------------------------------  batch1  -----------------------------------
-----------------------------------  -----------------------------------
-----------------------------------  -----------------------------------
Num learning steps: 3000
Learning rate: 0.05
Frequency of decreasing learning rate: 50
Glorot and Bengio Weights: true
Momentum influence: 0.0
Print status frequency: 10
Dropout OFF
Minibatch OFF
--------- WEIGHTS BEING INITIALIZED RANDOMLY ---------------
Hidden weights: 0.0736876126183612
Output weights: 0.38254602783800296
Movie : Best Sellers or: Peter Sellers and Dr. Strangelove, rating: 6.6 - predicted 7.1
Movie : New Rose Hotel, rating: 4.8 - predicted 6.9
Movie : Tell Me a Riddle, rating: 6.7 - predicted 7.2
Movie : Tony Orlando and Dawn, rating: 6.8 - predicted 7.2
Movie : The Secrets of Skyfall, rating: 7.8 - predicted 7.4
Movie : S�zka na smrt, rating: 6.3 - predicted 7.1
Movie : Divok� kocky, rating: 5.6 - predicted 6.3
Movie : Mafi�novi, rating: 6.3 - predicted 6.5
Movie : Marlene Dietrich: Shadow and Light, rating: 7.2 - predicted 7.3
Movie : Aspen, rating: 7.6 - predicted 7.4
Movie : Sci Fi Inside: Sci Fi Friday, rating: 4.7 - predicted 6.9
Movie : Jackie Bouvier Kennedy Onassis, rating: 6.1 - predicted 6.8
Movie : Get on the Bus, rating: 6.8 - predicted 6.8
Movie : Alien Encounters: Superior Fan Power Since 1979, rating: 8.7 - predicted 7.0
Movie : In Search of James Bond with Jonathan Ross, rating: 6.5 - predicted 7.2
Movie : Gentleman's Agreement, rating: 7.4 - predicted 7.1
Movie : Lolita, rating: 7.6 - predicted 7.3
Movie : Jim Carrey: Extreme Yes Man, rating: 7.4 - predicted 7.0
Movie : Creating the World of Harry Potter, Part 6: Magical Effects, rating: 6.9 - predicted 7.3
Movie : Inside TV Land: African Americans in Television, rating: 5.6 - predicted 6.0
Movie : The Black Marble, rating: 6.3 - predicted 6.7
Movie : Nasty Habits, rating: 6.5 - predicted 7.2
Movie : End of the World, rating: 2.9 - predicted 6.9
Movie : Love, Honour and Obey, rating: 6.5 - predicted 7.2
Movie : That Lady, rating: 5.5 - predicted 6.5
Movie : Making 'Wild Child', rating: 8.1 - predicted 6.5
Movie : Friends with Benefits, rating: 6.8 - predicted 7.4
Movie : The Singing Detective, rating: 8.8 - predicted 7.1
Movie : Garfield ve filmu, rating: 5.0 - predicted 7.0
Movie : Ice Princess, rating: 6.0 - predicted 6.3
Movie : Watch the Skies!: Science Fiction, the 1950s and Us, rating: 6.7 - predicted 6.9
Movie : The Making of 'Atlantis: The Lost Empire', rating: 6.5 - predicted 6.9
Movie : Happy Anniversary 007: 25 Years of James Bond, rating: 6.8 - predicted 6.7
Movie : Madea's Witness Protection, rating: 4.8 - predicted 6.0
Movie : Mr. Wonderful, rating: 5.9 - predicted 6.9
Movie : The Scribbler, rating: 5.4 - predicted 6.6
Movie : The D Train, rating: 5.0 - predicted 6.9
Movie : My Favorite Brunette, rating: 6.9 - predicted 7.0
Movie : Those Lips, Those Eyes, rating: 6.7 - predicted 6.8
Movie : The Colour of Magic, rating: 7.1 - predicted 7.1
Movie : Screen Snapshots Series 17, No. 9, rating: 9.2 - predicted 8.0
Movie : Soudn� den, rating: 6.0 - predicted 6.7
Movie : Martian Child, rating: 6.8 - predicted 6.9
Movie : The X Files: I Want to Believe, rating: 5.9 - predicted 6.7
Movie : For Love or Money, rating: 6.2 - predicted 7.0
Movie : The Tim Conway Comedy Hour, rating: 6.5 - predicted 5.3
Movie : The 20th Annual Grammy Awards, rating: 6.7 - predicted 6.8
Movie : The Prince & Me, rating: 5.9 - predicted 6.3
Movie : Hot Fuzz Special, rating: 7.9 - predicted 7.0
Movie : Frozen, rating: 7.6 - predicted 7.1
Movie : In Search of America, rating: 5.6 - predicted 7.1
Movie : Naked in New York, rating: 5.7 - predicted 6.4
Movie : Telling the Story of Us, rating: 3.8 - predicted 6.1
Movie : Listen Up: The Lives of Quincy Jones, rating: 5.4 - predicted 7.2
Movie : The Impatient Maiden, rating: 6.8 - predicted 7.0
Movie : A Terrible Beauty, rating: 6.2 - predicted 7.2
Movie : Thief, rating: 7.6 - predicted 7.3
Movie : Business and Pleasure, rating: 6.4 - predicted 7.0
Movie : A Devil with Women, rating: 7.2 - predicted 6.8
Movie : Life in Pieces, rating: 7.6 - predicted 6.8
Movie : Happiness Isn't Everything, rating: 5.3 - predicted 6.8
Movie : Stormbreaker, rating: 5.1 - predicted 6.4
Movie : Miracles and Mystery: Creating 'The Green Mile', rating: 6.1 - predicted 7.1
Movie : The Heart of America Tour, rating: 8.5 - predicted 6.5
Movie : Black in the 80s, rating: 5.8 - predicted 7.0
Movie : North and South, Book II, rating: 8.1 - predicted 7.2
Movie : Fotr je lotr, rating: 7.0 - predicted 6.8
Movie : Fried Green Tomatoes, rating: 7.6 - predicted 6.4
Movie : Garbo Talks, rating: 6.4 - predicted 7.5
Movie : Oldboy, rating: 5.8 - predicted 6.6
Movie : Big Business, rating: 6.3 - predicted 7.2
Movie : Trinity and Beyond: The Atomic Bomb Movie, rating: 8.0 - predicted 6.8
Movie : A Life Without Limits: The Making of 'The Aviator', rating: 5.9 - predicted 6.9
Movie : Days of Wine and Roses, rating: 7.9 - predicted 7.2
Movie : Lightningface, rating: 8.6 - predicted 6.8
Movie : Mister Sterling, rating: 8.1 - predicted 6.5
Movie : Logo Movie Special: 'Brokeback Mountain', rating: 7.9 - predicted 6.7
Movie : Le grand restaurant, rating: 5.6 - predicted 6.8
Movie : Plnou parou vzad!, rating: 4.9 - predicted 6.7
Movie : Corrina, Corrina, rating: 6.5 - predicted 6.5
Movie : �tek z vezen�, rating: 8.5 - predicted 6.2
Movie : Pushover, rating: 7.0 - predicted 6.8
Movie : Love Letters, rating: 6.1 - predicted 6.6
Movie : Super Mario Bros., rating: 4.0 - predicted 6.4
Movie : Hot Tub Time Machine, rating: 6.4 - predicted 6.2
Movie : The King's Speech: An Inspirational Story of an Unlikely Friendship, rating: 8.0 - predicted 7.1
Movie : Vykoupen� z veznice Shawshank, rating: 9.3 - predicted 6.7
Movie : Southpaw, rating: 7.4 - predicted 6.8
Movie : Taste of Flesh, rating: 3.0 - predicted 7.1
Movie : E! Hollywood Hold'em, rating: 6.4 - predicted 6.5
Movie : The Golden Age of Comedy, rating: 7.3 - predicted 7.1
Movie : Lawn Dogs, rating: 7.7 - predicted 6.4
Movie : Nightmares & Dreamscapes: From the Stories of Stephen King, rating: 7.0 - predicted 6.9
Movie : The Runnin' Kind, rating: 6.2 - predicted 7.0
Movie : My Karma, rating: 8.7 - predicted 6.4
Movie : Young Cassidy, rating: 6.6 - predicted 6.9
Movie : Comic Relief, rating: 6.8 - predicted 6.9
Movie : What Not to Wear on the Red Carpet, rating: 6.6 - predicted 6.4
Movie : Bridge School News, rating: 5.9 - predicted 6.4
Movie : The Hot Spot, rating: 6.4 - predicted 6.6
Movie : Dalziel and Pascoe, rating: 7.3 - predicted 6.8
Movie : Sling Blade, rating: 8.0 - predicted 7.0
Movie : The Men's Club, rating: 4.5 - predicted 6.6
Movie : One Day at a Time, rating: 6.6 - predicted 7.0
Movie : Dishonored, rating: 8.5 - predicted 7.2
Movie : The Mask of Zorro, rating: 6.7 - predicted 6.3
Movie : The Interns, rating: 7.6 - predicted 6.6
Movie : A-List, rating: 6.2 - predicted 6.3
Movie : Exposed, rating: 4.2 - predicted 7.0
Movie : The Many Faces of Catwoman, rating: 6.7 - predicted 6.3
Movie : 3 Days to Kill, rating: 6.2 - predicted 6.2
Movie : Deep Sea, rating: 7.6 - predicted 6.9
Movie : The Joe Buck Show, rating: 1.9 - predicted 7.0
Movie : Ring of the Nibelungs, rating: 6.7 - predicted 6.9
Movie : Troy: In the Thick of Battle, rating: 6.5 - predicted 7.0
Movie : Akeelah and the Bee, rating: 7.5 - predicted 6.7
Movie : Six Pack, rating: 5.8 - predicted 6.6
Movie : Miles Ahead, rating: 6.5 - predicted 6.4
Movie : Butch Cassidy and the Sundance Kid, rating: 8.1 - predicted 6.9
Movie : SNL Remembers John Belushi, rating: 7.4 - predicted 7.0
Movie : Almost Human, rating: 8.1 - predicted 6.5
Movie : Hammer House of Horror, rating: 7.8 - predicted 7.2
Movie : Dal: Yma/Nawr, rating: 7.7 - predicted 6.7
Movie : Ice & Coco, rating: 6.5 - predicted 6.2
Movie : The Rosemary Clooney Show, rating: 8.6 - predicted 7.3
Movie : Annie Laurie, rating: 7.9 - predicted 6.8
Movie : 500 Nations, rating: 8.6 - predicted 7.0
Movie : The Six Wives of Henry Lefay, rating: 5.2 - predicted 6.6
Movie : Parab�ns, rating: 6.1 - predicted 6.5
Movie : Nanny and the Professor, rating: 7.2 - predicted 7.3
Movie : The Seventh Cross, rating: 7.4 - predicted 6.8
Movie : Heartsounds, rating: 7.2 - predicted 7.3
Movie : A Free Soul, rating: 6.7 - predicted 6.5
Movie : Rebecca of Sunnybrook Farm, rating: 7.1 - predicted 7.5
Movie : A Dairy Tale, rating: 5.0 - predicted 7.1
Movie : Tom & Viv, rating: 6.5 - predicted 6.7
Movie : Animaci, rating: 7.9 - predicted 7.2
Movie : True Memoirs of an International Assassin, rating: 6.0 - predicted 6.8
Movie : Noc v muzeu, rating: 6.4 - predicted 6.8
Movie : Dogtown and Z-Boys, rating: 7.7 - predicted 6.6
Movie : Sicario, rating: 7.6 - predicted 6.6
Movie : The Boy Who Loved Trolls, rating: 7.5 - predicted 7.0
Movie : Death Game, rating: 5.2 - predicted 7.0
Movie : A Very Murray Christmas, rating: 5.5 - predicted 6.4
Movie : The 50 Greatest Television Dramas, rating: 6.0 - predicted 7.5
Movie : Mad About Mambo, rating: 6.0 - predicted 7.3
Movie : Texasville, rating: 6.0 - predicted 6.9
Movie : Come Back, Little Sheba, rating: 7.1 - predicted 7.5
Movie : Java Heat, rating: 5.2 - predicted 6.1
Movie : I Am Steve McQueen, rating: 7.1 - predicted 7.3
Movie : Mongo's Back in Town, rating: 6.8 - predicted 7.0
Movie : The London Palladium Show, rating: 6.9 - predicted 6.6
Movie : Likvid�tor, rating: 6.1 - predicted 6.8
Movie : Miracle at Midnight, rating: 7.0 - predicted 7.1
Movie : Anna Christie, rating: 6.9 - predicted 7.2
Movie : Being Charlie, rating: 6.2 - predicted 6.5
Movie : Booking Agents, rating: 5.4 - predicted 6.5
Movie : Transformers: Dark of the Moon - 35mm Special, rating: 5.8 - predicted 6.6
Movie : Fanatik, rating: 5.8 - predicted 6.7
Movie : Havana, rating: 6.0 - predicted 7.1
Movie : Meteor, rating: 4.9 - predicted 7.0
Movie : Guapas, rating: 6.8 - predicted 6.7
Movie : The Cry of the Owl, rating: 6.0 - predicted 6.3
Movie : Sierra, rating: 6.7 - predicted 7.1
Movie : Kill the Messenger, rating: 7.0 - predicted 7.1
Movie : Zustan hladov�, rating: 5.7 - predicted 6.9
Movie : Difficult People, rating: 6.7 - predicted 6.4
Movie : Cry Wolf, rating: 6.6 - predicted 6.7
Movie : Toast of London, rating: 8.2 - predicted 7.0
Movie : The Commissioner, rating: 6.2 - predicted 7.1
Movie : Uncovering the Real Gangs of New York, rating: 6.7 - predicted 7.0
Movie : Screen Snapshots, rating: 4.9 - predicted 7.0
Movie : The Rum Diary, rating: 6.2 - predicted 6.6
Movie : Elizabeth I, rating: 8.1 - predicted 7.6
Movie : The Golden Honeymoon, rating: 5.8 - predicted 7.0
Movie : Montana Amazon, rating: 4.8 - predicted 6.9
Movie : Scarecrow and Mrs. King, rating: 7.2 - predicted 6.6
Movie : Alfie, rating: 6.2 - predicted 7.1
Movie : Tilt, rating: 7.4 - predicted 6.9
Movie : Bucky Larson: Born to Be a Star, rating: 3.3 - predicted 5.8
Movie : La corrispondenza, rating: 5.9 - predicted 7.2
Movie : Family Ties, rating: 7.2 - predicted 7.0
Movie : The Seventh Coin, rating: 4.9 - predicted 7.0
Movie : Kotch, rating: 6.7 - predicted 7.2
Movie : 10 Years, rating: 6.1 - predicted 6.9
Movie : The Return of a Man Called Horse, rating: 6.1 - predicted 7.3
Movie : The Making of Madagascar 2, rating: 5.9 - predicted 6.7
Movie : Holy Smoke, rating: 5.9 - predicted 6.6
Movie : Home of the Horse Lords, rating: 7.8 - predicted 7.0
Movie : Kings Row, rating: 7.9 - predicted 7.0
Movie : Billy Bathgate, rating: 5.9 - predicted 6.7
Movie : Sphere, rating: 6.0 - predicted 6.7
Movie : Inside the Third Reich, rating: 7.5 - predicted 6.7
Movie : The Man from Laramie, rating: 7.4 - predicted 7.3
Movie : Lonesome Dove, rating: 8.8 - predicted 7.0
Movie : Intruders, rating: 6.7 - predicted 6.5
Movie : Labyrint lz�, rating: 7.1 - predicted 6.8
Movie : Clarkworld, rating: 7.5 - predicted 7.0
Movie : Spring/Fall, rating: 7.3 - predicted 6.5
Movie : So Ends Our Night, rating: 6.9 - predicted 6.7
Movie : Fry and Laurie Reunited, rating: 7.6 - predicted 7.7
Movie : Creed, rating: 7.7 - predicted 7.0
Movie : The Life Before Her Eyes, rating: 6.4 - predicted 6.8
Movie : The Making of 'Scott Pilgrim vs. the World', rating: 7.2 - predicted 6.5
Movie : The Mod Squad, rating: 4.2 - predicted 6.7
Movie : Dr. Vegas, rating: 5.3 - predicted 7.0
Movie : Background, rating: 8.1 - predicted 6.9
Movie : The Life of David Gale, rating: 7.6 - predicted 6.3
Movie : I Love You Too, rating: 6.1 - predicted 7.1
Movie : Spanglish, rating: 6.4 - predicted 6.2
Movie : Always Open, rating: 6.8 - predicted 7.3
Movie : The Woody Woodbury Show, rating: 8.7 - predicted 7.0
Movie : Will Penny, rating: 7.2 - predicted 6.7
Movie : The Wild One, rating: 6.9 - predicted 7.0
Movie : Pr�sern� kocovina, rating: 7.4 - predicted 6.7
Movie : The Awesomes, rating: 7.4 - predicted 6.6
Movie : American Ultra, rating: 6.1 - predicted 6.4
Movie : The Edge, rating: 6.8 - predicted 6.5
Movie : Wonderland, rating: 7.5 - predicted 7.0
Movie : Sergeant York, rating: 7.8 - predicted 7.3
Movie : Soul Deep: The Story of Black Popular Music, rating: 8.5 - predicted 6.4
Movie : Creating the World of Harry Potter, Part 3: Creatures, rating: 7.7 - predicted 7.3
Movie : Breathe In, rating: 6.4 - predicted 6.3
Movie : Co se vlastne stalo, rating: 5.7 - predicted 6.8
Movie : Kokuriko-zaka kara, rating: 7.4 - predicted 6.7
Movie : Surfside 6, rating: 8.3 - predicted 7.3
Movie : The Diary of Anne Frank, rating: 7.4 - predicted 6.6
Movie : Jak byl dobyt Divok� z�pad, rating: 7.1 - predicted 7.2
Movie : She Hate Me, rating: 5.3 - predicted 7.1
Movie : Criminal Activities, rating: 5.8 - predicted 6.6
Movie : The Light Between Oceans, rating: 7.2 - predicted 6.8
Movie : Terapie l�skou, rating: 7.8 - predicted 7.0
Movie : Circle of Friends, rating: 6.6 - predicted 6.6
Movie : Martin, rating: 7.4 - predicted 6.7
Movie : The Jim Gaffigan Show, rating: 7.6 - predicted 6.5
Movie : Amazing Love, rating: 6.7 - predicted 6.7
Movie : The Kennedy Center Honors: A Celebration of the Performing Arts, rating: 6.3 - predicted 6.7
Movie : Swing Out, Sweet Land, rating: 6.9 - predicted 7.3
Movie : The Samaritan, rating: 5.6 - predicted 6.6
Movie : Spike Island, rating: 6.4 - predicted 7.7
Movie : Meine Schwester Maria, rating: 6.9 - predicted 6.9
Movie : The Fear of God: 25 Years of 'The Exorcist', rating: 8.1 - predicted 7.1
Movie : Five Golden Dragons, rating: 5.0 - predicted 7.0
Movie : A Christmas Without Snow, rating: 6.0 - predicted 7.1
Movie : Madame Butterfly, rating: 5.3 - predicted 6.4
Movie : Rose-Marie, rating: 7.2 - predicted 6.9
Movie : Dialing Up 'Cellular', rating: 7.0 - predicted 6.1
Movie : Welcome Home, Roxy Carmichael, rating: 5.9 - predicted 6.5
Movie : Reunion in France, rating: 6.1 - predicted 5.5
Movie : Stupidity, rating: 5.5 - predicted 6.1
Movie : Something for the Weekend, rating: 7.1 - predicted 6.6
Movie : Game Over, rating: 6.8 - predicted 6.2
Movie : A Powerful Rage: Behind 'The Grudge', rating: 5.5 - predicted 6.6
Movie : Moderato cantabile, rating: 7.0 - predicted 6.7
Movie : Widows' Peak, rating: 6.8 - predicted 7.1
Movie : The 100 Most Memorable TV Moments, rating: 7.1 - predicted 6.8
Movie : Chasers, rating: 5.0 - predicted 6.3
Movie : Cartoon Cartoon Fridays, rating: 8.4 - predicted 7.5
Movie : Artists of Hell's Kitchen, rating: 6.0 - predicted 6.6
Movie : Mary, rating: 5.9 - predicted 6.6
Movie : The Bare Necessities: The Making of 'The Jungle Book', rating: 7.9 - predicted 7.0
Movie : Enrique Iglesias: Hero, rating: 6.8 - predicted 6.6
Movie : Tohle je v�lka!, rating: 6.3 - predicted 6.4
Movie : �tek z MS-1, rating: 6.1 - predicted 7.2
Movie : Untamed, rating: 5.6 - predicted 6.9
Movie : Letters to Juliet: A Courtyard in Verona, rating: 8.7 - predicted 7.5
Movie : Spatn� Chlapci II, rating: 6.6 - predicted 6.1
Movie : Bitter Victory, rating: 6.9 - predicted 6.8
Movie : Midnight Cowboy, rating: 7.9 - predicted 7.1
Movie : Before Stonewall, rating: 7.7 - predicted 6.8
Movie : Jungle Fever, rating: 6.5 - predicted 6.2
Movie : The Journey of August King, rating: 6.6 - predicted 7.1
Movie : Days of Thrills and Laughter, rating: 7.0 - predicted 7.2
Movie : A Message to Garcia, rating: 6.2 - predicted 6.6
Movie : On the Nose, rating: 6.1 - predicted 7.0
Movie : The Divide, rating: 7.5 - predicted 6.9
Movie : Clair de femme, rating: 6.6 - predicted 6.7
Movie : Intermission, rating: 6.9 - predicted 7.3
Movie : Men at Work, rating: 7.1 - predicted 7.1
Movie : The Players: The Cast of 'Extinction', rating: 7.9 - predicted 6.8
Movie : Los amantes pasajeros, rating: 5.6 - predicted 6.1
Movie : Robot & Frank, rating: 7.1 - predicted 6.6
Movie : Terminator Genisys, rating: 6.5 - predicted 7.5
Movie : The Maldonado Miracle, rating: 6.7 - predicted 6.3
Movie : Men Don't Leave, rating: 6.7 - predicted 6.5
Movie : Knight Rider, rating: 5.7 - predicted 6.5
Movie : Payback, rating: 7.1 - predicted 7.0
Movie : The Black Watch, rating: 6.3 - predicted 6.8
Movie : The Event, rating: 6.3 - predicted 6.4
Movie : The Cemetery Club, rating: 5.9 - predicted 6.7
Movie : Victoria Wood's Nice Cup of Tea, rating: 9.7 - predicted 6.9
Movie : Twelve, rating: 5.7 - predicted 6.7
Movie : Avalanche Express, rating: 4.8 - predicted 7.3
Movie : En passion, rating: 7.8 - predicted 7.2
Movie : Mary Tyler Moore, rating: 8.2 - predicted 7.0
Movie : Woman in Gold, rating: 7.3 - predicted 6.8
Movie : Legit, rating: 8.2 - predicted 7.1
Movie : Cold Steel, rating: 4.5 - predicted 6.5
Movie : Mademoiselle C, rating: 5.7 - predicted 6.5
Movie : Violets Are Blue..., rating: 5.7 - predicted 7.1
Movie : A Further Gesture, rating: 5.9 - predicted 6.9
Movie : The Facts of Life, rating: 6.7 - predicted 6.6
Movie : Madagaskar 2 - �tek do Afriky, rating: 6.7 - predicted 6.7
Movie : Doin' Time on Planet Earth, rating: 4.7 - predicted 7.3
Movie : Ringens disipler, rating: 6.3 - predicted 6.9
Movie : Casablanca, rating: 8.6 - predicted 7.1
Movie : The Liver Birds, rating: 6.3 - predicted 6.7
Movie : Firepower, rating: 4.9 - predicted 6.8
Movie : The High Fructose Adventures of Annoying Orange, rating: 2.6 - predicted 6.8
Movie : Billu, rating: 6.1 - predicted 6.8
Movie : 3 Geezers!, rating: 3.4 - predicted 7.2
Movie : After Lately, rating: 6.9 - predicted 6.7
Movie : Fail Safe, rating: 7.3 - predicted 6.4
Movie : Fast & Furious 6 Special, rating: 8.2 - predicted 6.5
Movie : True Story, rating: 6.3 - predicted 6.8
Movie : Comanche blanco, rating: 4.1 - predicted 6.9
Movie : Futureworld, rating: 5.8 - predicted 6.3
Movie : Idle Hands, rating: 6.2 - predicted 6.9
Movie : Planes: Fire & Rescue, rating: 6.0 - predicted 7.2
Movie : Treasure Island, rating: 7.1 - predicted 7.0
Movie : CMT: The Greatest - Sexiest Southern Men, rating: 6.8 - predicted 6.4
Movie : The New Adventures of Old Christine, rating: 7.1 - predicted 7.3
Movie : Visions of Grace: Robert Redford and 'The Horse Whisperer', rating: 6.6 - predicted 7.2
Movie : Total Access 24/7, rating: 7.9 - predicted 6.5
Movie : Basic, rating: 6.5 - predicted 6.6
Movie : xXx: State of the Union, rating: 4.3 - predicted 6.5
Movie : Circus World, rating: 6.2 - predicted 6.8
Movie : Steve Coogan: The Man Who Thinks He's It, rating: 7.6 - predicted 7.1
Movie : Money Talks, rating: 6.1 - predicted 6.6
Movie : The Vintner's Luck, rating: 5.7 - predicted 7.2
Movie : Carrie, rating: 5.9 - predicted 6.7
Movie : Daughters Courageous, rating: 6.7 - predicted 6.9
Movie : Madonna: Celebration - The Video Collection, rating: 8.3 - predicted 6.8
Movie : Jak dob�t Hollywood..., rating: 3.5 - predicted 7.2
Movie : The Art of Organized Noize, rating: 7.2 - predicted 6.4
Movie : Ramadan Mabrouk Abul-Alamein Hamouda, rating: 6.3 - predicted 6.0
Movie : How to Survive the 70s and Maybe Even Bump Into Happiness, rating: 5.7 - predicted 7.1
Movie : Made in Canada, rating: 7.9 - predicted 6.9
Movie : The 13th Annual People's Choice Awards, rating: 6.1 - predicted 7.2
Movie : Avalon, rating: 7.3 - predicted 6.9
Movie : The Wait, rating: 4.7 - predicted 6.6
Movie : Coca Cola Pop Music Backstage Pass to Summer, rating: 7.2 - predicted 6.8
Movie : The Trench, rating: 6.1 - predicted 7.3
Movie : VH1 Divas Live 2, rating: 5.5 - predicted 6.7
Movie : I Love You, Man, rating: 7.1 - predicted 7.0
Movie : Masters of Illusion: The Wizards of Special Effects, rating: 5.0 - predicted 7.0
Movie : Verejn� nepr�tel�, rating: 7.0 - predicted 7.6
Movie : Beau Brummell, rating: 6.5 - predicted 7.2
Movie : Man-Proof, rating: 5.9 - predicted 6.7
Movie : Lil' Pimp, rating: 4.8 - predicted 6.3
Movie : National Movie Awards, rating: 7.2 - predicted 6.8
Movie : Where God Left His Shoes, rating: 7.2 - predicted 6.7
Movie : Jake and the Fatman, rating: 6.4 - predicted 6.8
Movie : Grim & Evil, rating: 7.7 - predicted 6.6
Movie : Love Story, rating: 6.9 - predicted 6.6
Movie : 2004 World Series, rating: 6.9 - predicted 7.2
Movie : Warren the Ape, rating: 8.4 - predicted 6.6
Movie : Be Kind Rewind, rating: 6.4 - predicted 7.0
Movie : Keep the Aspidistra Flying, rating: 6.4 - predicted 6.9
Movie : Bloopers of the Caribbean, rating: 7.8 - predicted 7.3
Movie : Gods of Egypt, rating: 5.5 - predicted 7.1
Movie : Golden Earrings, rating: 6.7 - predicted 6.9
Movie : Nothing Like the Holidays, rating: 6.2 - predicted 6.1
Movie : Hot Spell, rating: 7.3 - predicted 6.7
Movie : Horns, rating: 6.5 - predicted 7.0
Movie : Molly Moon and the Incredible Book of Hypnotism, rating: 5.6 - predicted 7.7
Movie : A Case of the Cold War: Bridge of Spies, rating: 6.5 - predicted 6.5
Movie : The Salton Sea, rating: 7.2 - predicted 6.8
Movie : Moby Dick, rating: 6.1 - predicted 7.0
Movie : Dillinger, rating: 6.6 - predicted 6.5
Movie : Arbitrage, rating: 6.6 - predicted 7.3
Movie : Hearts Divided, rating: 7.5 - predicted 7.0
Movie : Les plus belles escroqueries du monde, rating: 5.9 - predicted 7.2
Movie : And Ya Don't Stop: Hip Hop's Greatest Videos, Vol. 1, rating: 4.2 - predicted 6.5
Movie : Hal Ashby: A Man Out of Time, rating: 5.7 - predicted 6.8
Movie : Juice, rating: 7.1 - predicted 6.7
Movie : Ashes and Snow, rating: 8.4 - predicted 7.2
Movie : The Back-up Plan, rating: 5.3 - predicted 6.2
Movie : The Honeymoon Machine, rating: 6.2 - predicted 7.3
Movie : California's Gold, rating: 8.9 - predicted 7.1
Movie : Foodfight!, rating: 1.7 - predicted 6.5
Movie : Jasper, Texas, rating: 6.4 - predicted 6.9
Movie : Estrenos Cr�ticos, rating: 5.4 - predicted 7.4
Movie : Iron Jawed Angels, rating: 7.6 - predicted 6.6
Movie : Screen Snapshots: Hollywood Awards, rating: 5.4 - predicted 7.1
Movie : There Goes the Neighborhood, rating: 5.8 - predicted 6.5
Movie : Catch Me a Spy, rating: 5.2 - predicted 6.8
Movie : Veronica Guerin, rating: 6.9 - predicted 7.1
Movie : Le nouveau monde, rating: 6.3 - predicted 7.2
Movie : Too Young to Be a Dad, rating: 6.5 - predicted 6.3
Movie : Judy and Liza at the Palladium, rating: 8.7 - predicted 6.9
Movie : 3000 mil na �teku, rating: 5.9 - predicted 6.8
Movie : Nostradamus, rating: 5.8 - predicted 6.9
Movie : The Lady from Shanghai, rating: 7.7 - predicted 7.2
Movie : The Making of 'Speed', rating: 7.2 - predicted 6.9
Movie : Strike Up the Band, rating: 7.0 - predicted 7.1
Movie : Swing Kids, rating: 6.8 - predicted 7.3
Movie : Computerman, rating: 7.5 - predicted 7.2
Movie : The Lionhearts, rating: 6.2 - predicted 6.6
Movie : When Hell Was in Session, rating: 8.2 - predicted 7.0
Movie : The Proprietor, rating: 5.8 - predicted 7.2
Movie : Damien: Omen II, rating: 6.3 - predicted 6.9
Movie : Matthew's Best Hit TV, rating: 8.2 - predicted 7.1
Movie : Gruen Planet, rating: 8.0 - predicted 5.9
Movie : 2008 INDYCar Series Season Preview, rating: 7.2 - predicted 6.9
Movie : Goin' South, rating: 6.3 - predicted 6.9
Movie : Az tak moc te nezere, rating: 6.4 - predicted 7.1
Movie : Nairobi Affair, rating: 5.3 - predicted 6.9
Movie : Mississippi Burning, rating: 7.8 - predicted 6.6
Movie : Will Ferrell and Kevin Hart's Failed Audition Tapes, rating: 6.0 - predicted 6.3
Movie : Guess Who's Coming to Dinner, rating: 7.8 - predicted 7.4
Movie : Macy's Thanksgiving Day Parade, rating: 8.2 - predicted 6.8
Movie : The Crimson Pirate, rating: 7.3 - predicted 7.1
Movie : The Wild Geese, rating: 6.8 - predicted 6.9
Movie : Simon Birch, rating: 6.9 - predicted 6.7
Movie : The Very Best of the Ed Sullivan Show 2, rating: 7.7 - predicted 6.9
Movie : Dick, rating: 6.1 - predicted 6.6
Movie : Timepiece, rating: 6.8 - predicted 7.1
Movie : The 36th Annual Grammy Awards, rating: 6.6 - predicted 6.4
Movie : Real World/Road Rules Challenge, rating: 7.5 - predicted 6.9
Movie : Love and a .45, rating: 6.1 - predicted 6.4
Movie : Star Trek Into Darkness Special, rating: 7.9 - predicted 7.3
Movie : HBO First Look: The Making of 'Panic Room', rating: 2.8 - predicted 7.0
Movie : America Beyond the Color Line with Henry Louis Gates Jr., rating: 7.5 - predicted 6.9
Movie : Free Angela and All Political Prisoners, rating: 6.9 - predicted 6.3
Movie : Wet Hot American Summer, rating: 6.7 - predicted 6.9
Movie : The 43rd Annual Grammy Awards, rating: 5.8 - predicted 6.7
Movie : Getting Close to the Show, rating: 6.7 - predicted 7.3
Movie : All About People, rating: 5.9 - predicted 7.0
Movie : Three, rating: 6.0 - predicted 7.3
Movie : John Mayer: Say, rating: 7.2 - predicted 6.9
Movie : The Fashion Side of Hollywood, rating: 5.9 - predicted 7.0
Movie : All-Star Party for Frank Sinatra, rating: 7.4 - predicted 7.1
Movie : Simply Irresistible, rating: 5.3 - predicted 6.7
Movie : Destination Lost, rating: 7.3 - predicted 7.3
Movie : MTV Europe Music Awards 2001, rating: 4.8 - predicted 6.5
Movie : Brit Awards 2008, rating: 5.5 - predicted 6.7
Movie : Shrink, rating: 6.7 - predicted 7.0
Movie : The Slammin' Salmon, rating: 6.5 - predicted 6.4
